RAh,RAm,RAs,e_RAs,DEd,DEm,DEs,eDEs,GLON,GLAT,Si,e_Si,Pk,e_Pk,m,e_m,RM,e_RM
2,31,4.97,0.03,-16,6,49.1,0.6,-167.4442,-64.426,302.5,9.1,9.77,0.28,3.34,0.1,11,6.6
2,31,5.91,0.04,-29,6,45.9,0.6,-136.0436,-67.9773,111.7,3.9,4.55,0.29,4.47,0.28,12.1,14.4
2,31,6.59,0.05,-24,25,6.6,0.7,-148.3561,-67.4351,106.5,3.9,3.63,0.27,6.43,0.48,4.2,18
2,31,7.45,0.04,40,3,30.9,0.6,142.8663,-18.9232,239.8,7.2,4.19,0.3,1.91,0.14,-81.1,16.3
2,31,9.67,0.04,30,33,50.2,0.6,147.1058,-27.5847,79.1,2.8,4.45,0.26,6.01,0.35,-30.4,12.8
2,31,9.69,0.03,-18,41,3.1,0.6,-162.0142,-65.5882,81.7,2.9,4.34,0.29,5.85,0.39,-1.9,15.1
2,31,10.34,0.04,-31,49,58.6,0.6,-128.8146,-67.8435,635.8,22.3,19.41,0.32,3.63,0.06,61,3.6
2,31,13.3,0.04,-27,23,28.3,0.6,-140.6142,-67.8603,97.9,3.8,6.78,0.36,8.13,0.43,12.2,11.5
2,31,15.05,0.04,37,42,57.2,0.6,143.8859,-21.0611,311.9,9.4,8.83,0.32,2.87,0.1,-48.8,7.1
2,31,15.3,0.04,-27,23,8.8,0.6,-140.6267,-67.8525,231.5,7.8,11.52,0.33,12.92,0.37,7.5,6.7
2,31,20.21,0.04,43,42,29.5,0.6,141.4019,-15.5518,163.9,5.8,5.59,0.28,3.71,0.19,-57.3,11.1
2,31,20.53,0.03,29,42,0.9,0.6,147.5617,-28.3498,284.1,8.5,6.43,0.26,2.32,0.09,-51,9.9
2,31,25.12,0.05,6,45,0.2,0.9,162.1033,-48.3698,21.7,0.8,4.05,0.25,18.54,1.14,-15,14.2
2,31,25.14,0.04,6,5,28.9,0.7,162.6708,-48.9114,61,2.5,6.58,0.3,13.78,0.63,9.3,10.1
2,31,25.75,0.03,11,35,54.3,0.6,158.273,-44.3045,169.3,5.8,4.07,0.27,2.89,0.19,-11.3,13.7
2,31,26,0.03,-28,42,5.6,0.6,-137.1332,-67.8941,164.9,5,9.39,0.33,6.13,0.22,28.5,8
2,31,26.6,0.03,-4,21,35.4,0.6,173.6744,-57.0267,314.8,9.5,4.95,0.28,1.68,0.1,-10.8,13
2,31,27.05,0.03,6,4,4.1,0.6,162.7012,-48.9262,83.4,2.9,6.21,0.31,8.96,0.45,10.8,11.5
2,31,28.98,0.04,41,46,31.4,0.6,142.2177,-17.3194,156.1,5.5,4.34,0.29,3.1,0.21,-103.6,16.2
2,31,30.93,0.03,23,10,34.7,0.6,150.9677,-34.1897,86.2,2.6,5.59,0.24,7.13,0.31,-53.9,9.6
2,31,31.25,0.04,-14,39,19.5,0.6,-170.1733,-63.5849,137.9,4.5,3.69,0.28,5.39,0.41,29.1,16.3
2,31,31.96,0.04,-37,28,33.1,0.6,-114.6009,-66.5543,201.1,6,8.49,0.25,4.85,0.14,-16.1,7.2
2,31,32.78,0.04,22,41,24.5,0.6,151.2442,-34.619,59.7,2.2,2.71,0.23,5.15,0.44,-72.5,17.8
2,31,34.02,0.06,-17,38,8.6,0.9,-164.1742,-65.045,71.3,2.9,3.91,0.3,10.96,0.84,16.9,16.7
2,31,34.15,0.04,-40,0,13.7,0.6,-108.8044,-65.6187,190,6.6,5.69,0.33,3.55,0.21,-0.4,12.1
2,31,34.84,0.04,-36,50,2.7,0.6,-116.147,-66.7454,98.1,3,3.64,0.28,3.99,0.31,7.2,16.8
2,31,36.44,0.06,-20,41,30.2,0.8,-157.3736,-66.2669,328.9,10.7,14.09,1.2,15.32,1.3,8,22.5
2,31,37.97,0.05,16,32,30.7,0.6,154.937,-40.0224,118.2,4.2,4.73,0.24,7.64,0.39,-35.1,11.2
2,31,38.84,0.04,41,9,53.5,0.6,142.5004,-17.8681,350.8,10.5,4.28,0.28,1.24,0.08,-128.6,13.8
2,31,44,0.04,-19,8,41.4,0.7,-160.8623,-65.6545,41.7,1.6,3.8,0.29,9.92,0.76,11.6,17.5
2,31,44.59,0.04,-34,20,2.3,0.6,-122.3747,-67.3436,162.3,4.9,16.05,0.28,10.85,0.19,8.5,4.2
2,31,45.88,0.03,13,22,54.7,0.6,157.0915,-42.7381,1559.7,46.8,60,1.14,4.42,0.08,54.1,4.5
2,31,49.06,0.04,39,33,2.8,0.6,143.2096,-19.3359,775,27,12.89,0.28,1.89,0.04,-56.5,5.3
2,31,51.89,0.04,-39,35,45.7,0.6,-109.7662,-65.7307,371.3,11.1,16.75,0.33,4.57,0.09,7.6,4.8
2,31,52.01,0.03,-16,35,29.5,0.6,-166.2638,-64.4951,164.5,5.8,15.71,0.32,10.11,0.21,8.9,4.5
2,31,52.12,0.03,-2,26,46,0.6,171.4719,-55.5502,60.2,2.2,3.71,0.28,6.92,0.52,13.7,15.8
2,31,52.15,0.03,-18,34,14.6,0.6,-162.0924,-65.3884,67.3,2.1,7.11,0.28,11.88,0.47,10.9,9.1
2,31,53.85,0.04,32,27,24,0.6,146.3724,-25.8021,70.6,2.8,6.19,0.3,10.07,0.49,-58.1,9.9
2,31,56.56,0.04,26,43,41.6,0.6,149.1827,-30.9703,49,1.5,3.62,0.27,7.57,0.56,-119.4,15.7
2,31,56.74,0.04,31,52,47,0.6,146.6528,-26.3212,126.6,4.3,7.97,0.26,7.41,0.24,-37.8,7.3
2,31,57.38,0.04,32,25,56.4,0.6,146.3963,-25.8189,60.9,2.5,3.74,0.3,7.43,0.6,-63,19.3
2,31,59.06,0.07,62,50,34.2,0.6,134.1196,2.1757,221.4,7.8,6.39,0.36,3.07,0.17,-109.2,13.6
2,31,59.5,0.04,34,42,27.2,0.6,145.36,-23.7473,579.3,19.6,32.01,0.34,6.49,0.07,-39.8,2.3
2,32,1.47,0.04,-35,16,23.8,0.6,-120.0423,-67.0799,88.7,3.1,3.18,0.25,4.46,0.35,-15.2,18.9
2,32,3.06,0.19,34,43,0.6,2.3,145.368,-23.7338,6.1,0.4,4.75,0.35,4.94,0.36,-15.6,16.7
2,32,4.74,0.03,7,26,5.8,0.6,161.7277,-47.7119,628.4,22,24.81,0.28,4.46,0.05,6.9,2.7
2,32,6.09,0.05,-35,23,42.9,0.7,-119.7482,-67.0352,39.3,1.3,3.88,0.32,7.86,0.65,-19.3,16.9
2,32,7.3,0.04,7,20,42.1,0.7,161.816,-47.7803,35.5,1.1,4.7,0.32,13.1,0.89,19.6,15.1
2,32,9.77,0.04,25,4,47.4,0.7,150.0963,-32.4248,38,1.2,3.88,0.21,11.57,0.63,-77.2,12.3
2,32,14.07,0.03,-4,41,51.9,0.6,174.3673,-57.1328,140.4,5,11.31,0.31,8.54,0.23,3,5.7
2,32,18.74,0.03,19,23,27.7,0.6,153.3472,-37.452,199.8,6.5,4.69,0.25,3.03,0.16,-61.7,11.5
2,32,19.77,0.04,29,46,34.8,0.6,147.7445,-28.1892,145.8,5,3.46,0.28,2.61,0.21,-34.9,17.5
2,32,20.03,0.03,3,38,36.9,0.6,165.1811,-50.7617,191.9,5.8,3.9,0.27,2.07,0.14,-14.4,14.7
2,32,20.79,0.03,23,17,56.7,0.6,151.1052,-33.9933,460.3,13.8,10.03,0.25,2.22,0.06,-70.6,5.8
2,32,22.18,0.05,19,22,37.3,0.8,153.3706,-37.4579,25.4,0.9,3.8,0.28,13.52,1,-65.7,14.4
2,32,22.86,0.04,-33,45,26.7,0.6,-123.9088,-67.3234,232.1,7.9,3.99,0.31,2.04,0.16,-24.6,16
2,32,27.64,0.03,26,28,38.5,0.6,149.4334,-31.1441,665.9,20,10.14,0.26,1.62,0.04,-32.5,6
2,32,28.71,0.04,34,24,5.9,0.6,145.5984,-23.9842,2600.3,90.7,125.23,0.39,5.28,0.02,-70.9,0.6
2,32,28.92,0.04,34,23,31.4,0.6,145.6035,-23.9926,236.8,7.9,50.27,0.4,4.55,0.04,-72.7,1.5
2,32,29.33,0.04,35,30,55.7,0.6,145.0976,-22.9694,673.1,23.7,17.98,0.3,2.92,0.05,-17.8,3.5
2,32,30.43,0.03,-24,22,5.5,0.6,-148.3077,-67.1135,721.1,21.6,5.6,0.3,0.79,0.04,41.3,11.5
2,32,33.7,0.05,50,50,27.9,0.6,138.7723,-8.8941,238.7,7.8,6.2,0.4,3.42,0.22,0.8,14
2,32,37.68,0.04,-1,4,3.5,0.7,170.1343,-54.3897,71.9,2.9,7.44,0.38,11.88,0.61,-8.3,11.4
2,32,38.99,0.03,-1,5,19.4,0.6,170.165,-54.4021,95.7,3.7,13.55,0.35,16.25,0.42,-5.4,5.5
2,32,40.57,0.04,4,12,32.8,0.7,164.7575,-50.2572,102.3,3.4,3.7,0.26,5.52,0.39,-15.7,14.8
2,32,41.67,0.03,-11,20,20.2,0.6,-175.7308,-61.4593,242.8,9.5,9.8,0.27,4.37,0.12,-3.2,6.7
2,32,42.13,0.03,-2,33,9,0.6,171.8709,-55.4898,273,9.5,26.08,0.33,13.07,0.17,14,3.2
2,32,45.49,0.03,-2,34,21.8,0.6,171.9132,-55.4954,306.4,10.6,13.62,0.6,6.18,0.27,14.7,8.9
2,32,45.84,0.04,-21,50,2,0.7,-154.4668,-66.3907,38.8,1.6,4.75,0.3,12.88,0.81,14.7,14.2
2,32,46.16,0.03,9,28,5.2,0.6,160.2865,-45.9257,682.7,20.5,5.78,0.3,0.88,0.05,-20.9,10.5
2,32,46.97,0.08,32,32,42.5,0.7,146.519,-25.6432,51.1,1.9,6.13,0.28,18.25,0.83,-40,10.3
2,32,47.73,0.05,50,7,31.4,0.6,139.0865,-9.5402,223.7,7.6,4.96,0.36,2.54,0.18,-28.4,16.2
2,32,47.91,0.03,-11,33,33.6,0.6,-175.3297,-61.5717,507.6,16.4,18.21,0.29,4.99,0.08,10.6,3.5
2,32,48.73,0.03,-16,44,21.2,0.6,-165.7128,-64.3666,470.8,15.4,13.29,0.33,4.95,0.12,10.5,5
2,32,51.25,0.03,27,15,4,0.6,149.1262,-30.4115,289.8,10.3,7.29,0.27,2.74,0.1,-43,8.2
2,32,52.36,0.06,-31,41,55.5,0.9,-129.2574,-67.4967,36,1.8,4.52,0.3,15.97,1.06,21.7,15.1
2,32,52.52,0.05,50,6,56.8,0.6,139.1022,-9.5441,150.4,5.2,9.37,0.34,5.88,0.21,-21.8,8.8
2,32,53.91,0.03,-6,45,53.2,0.6,177.3531,-58.4631,1408.9,49.7,19.16,0.31,1.48,0.02,19.9,3.4
2,32,55.76,0.04,-15,23,24.6,0.7,-168.3624,-63.6781,42.5,1.4,4.95,0.3,11.75,0.71,25.7,14.4
2,32,56.42,0.03,26,9,42.4,0.6,149.7103,-31.3788,97.7,3,5.45,0.28,5.93,0.3,-131.9,12.8
2,32,59.59,0.06,11,28,52.9,0.9,158.8133,-44.2012,23.8,1.1,3.67,0.27,17.31,1.27,15.2,14.9
2,33,2.01,0.03,26,28,46.1,0.6,149.5664,-31.0852,119.8,3.6,4.68,0.27,4.22,0.24,-103.5,11.1
2,33,10.45,0.04,-26,9,48.5,0.7,-143.6788,-67.2852,39.8,1.6,5.09,0.28,14.12,0.78,12.4,11.9
2,33,10.57,0.03,23,49,50.1,0.6,151.0159,-33.4337,171.2,5.1,3.07,0.25,1.94,0.16,-82.1,17.6
2,33,12.63,0.03,-20,30,54.2,0.6,-157.4539,-65.8535,97.9,3.4,5.33,0.34,6.53,0.42,16.1,13.1
2,33,13.54,0.03,-29,55,24.5,0.6,-133.9027,-67.5146,295.8,8.9,11.35,0.3,4.2,0.11,3.4,5.9
2,33,16.12,0.03,23,3,8.6,0.6,151.4692,-34.1149,217.1,7.5,6.17,0.27,3.25,0.14,-73,10.6
2,33,17.25,0.03,-10,22,58.9,0.6,-177.1089,-60.758,377.2,13.3,7.38,0.28,2.06,0.08,17,7.5
2,33,17.71,0.04,-35,59,16,0.6,-118.4452,-66.6515,463.9,16.8,8.4,0.31,2.42,0.09,13.1,7.9
2,33,18.28,0.03,12,30,45.8,0.6,158.1476,-43.2857,252.7,7.6,6.96,0.3,2.85,0.12,7.4,9.4
2,33,18.67,0.03,-3,20,56.2,0.6,173.0282,-55.9723,649.7,20.7,35.91,0.28,8.33,0.06,17.4,1.8
2,33,24.74,0.03,-23,21,5.4,0.6,-150.7037,-66.6746,1231.8,39.8,20.32,0.3,2.13,0.03,7,3.3
2,33,25.85,0.03,17,53,12.7,0.6,154.5662,-38.64,236.2,7.1,4.36,0.24,2.02,0.11,-52.5,11.3
2,33,26.7,0.11,72,31,43.4,0.6,130.5031,11.1735,68.4,2.1,5.84,0.37,8.96,0.57,33.1,11.9
2,33,26.95,0.04,-38,7,13.5,0.6,-113.4,-65.984,154.8,5.3,5.66,0.43,4.09,0.31,9.4,11.9
2,33,31.4,0.03,4,49,9.4,0.6,164.4587,-49.6408,53.2,1.6,3.69,0.26,7.05,0.5,-1.7,15.5
2,33,38.34,0.08,66,52,44.1,0.6,132.7364,5.9728,86.1,3.1,10.14,0.34,12.48,0.42,-16.4,7.8
2,33,42.89,0.04,-32,18,48.3,0.6,-127.7151,-67.2564,125,4.3,5.41,0.28,5.49,0.28,10.7,12.1
2,33,43.89,0.03,-2,32,11.4,0.6,172.1866,-55.3048,132.5,4.6,5.22,0.26,4.45,0.22,22,12.5
2,33,56.47,0.03,2,29,18.2,0.6,166.8075,-51.4342,100.8,3.6,8.06,0.25,8.62,0.27,10.9,6.9
2,33,56.5,0.06,56,25,53.8,0.6,136.7965,-3.6557,102.8,3.1,10.14,0.52,10.66,0.55,-81.8,9.9
2,33,56.95,0.03,-5,7,48.2,0.6,175.4872,-57.1393,70.3,2.5,11.27,0.29,17.27,0.44,1.3,6
2,33,57.87,0.04,-5,8,56,0.7,175.5167,-57.1498,45.4,1.8,8.68,0.36,18.49,0.77,-6,8.3
2,33,58.14,0.04,14,10,36.5,0.6,157.1582,-41.781,59.3,1.8,3.55,0.28,6.22,0.49,-8.7,15.6
2,33,58.46,0.04,33,42,34.9,0.6,146.2251,-24.4824,81.5,2.8,5.4,0.28,8.04,0.42,-57.7,11.4
2,33,58.62,0.04,-29,42,31.4,0.6,-134.4663,-67.3537,169,6,9.89,0.28,5.88,0.17,8,6.1
2,33,59.68,0.06,-29,41,51.3,1.1,-134.4952,-67.3499,25.2,1.3,4.36,0.28,4.62,0.3,8.8,14.3
2,34,0.66,0.03,13,22,28.9,0.6,157.7314,-42.4613,296.4,9.7,20.27,0.3,8.81,0.13,16.1,3
2,34,1.69,0.03,1,50,10.7,0.6,167.4882,-51.9318,114.3,4.1,5.21,0.25,4.83,0.23,9.8,10.7
2,34,2.14,0.03,13,51,49.9,0.6,157.3944,-42.0404,216.5,8.2,13.27,0.26,7.26,0.14,-5.8,4.2
2,34,4.04,0.04,13,23,7.9,0.7,157.7396,-42.4449,37,1.2,4.51,0.32,6.92,0.49,-2.4,13.1
2,34,5.58,0.06,31,29,9.8,0.7,147.3015,-26.4827,49.8,2.1,6.42,0.41,19.97,1.28,-46.9,13.7
2,34,10.72,0.04,-36,20,16.8,0.7,-117.7162,-66.3867,58.4,2.1,4.61,0.28,8.85,0.54,37.1,13.4
2,34,13.42,0.04,31,19,24.7,0.6,147.408,-26.6173,199.8,7,4.13,0.29,2.29,0.16,-45.7,16.3
2,34,17.35,0.03,14,14,15,0.6,157.2052,-41.689,109.3,3.7,5.93,0.29,6.59,0.32,1.3,9
2,34,18.37,0.04,-31,44,27.2,0.6,-129.219,-67.1893,217.1,6.5,8.82,0.32,4.5,0.16,-1.3,7.6
2,34,18.92,0.04,29,11,9.4,0.6,148.4786,-28.5328,132.1,4.4,4.75,0.28,4.58,0.27,-62,11.9
2,34,22.28,0.04,-30,4,31.2,0.6,-133.5185,-67.264,122.9,3.7,7.51,0.26,6.56,0.23,-3.2,7.6
2,34,23.77,0.04,31,34,18.5,0.6,147.3253,-26.3774,956.1,32.5,15.93,0.3,1.97,0.04,-39.4,4.2
2,34,27.13,0.03,0,13,42.7,0.6,169.7939,-53.4559,168.7,5.1,4.11,0.25,2.44,0.15,18.4,14.3
2,34,27.84,0.05,47,10,53.4,0.6,140.5164,-12.1422,140.6,5.1,13.49,0.49,12.81,0.47,-8.5,7.7
2,34,28.5,0.04,38,44,55.6,0.6,144.0548,-19.86,221.3,6.7,5.83,0.29,2.84,0.14,-90.5,11.6
2,34,29.82,0.04,-28,40,13,0.6,-137.1503,-67.2215,187.1,6.1,10.2,0.25,6.88,0.17,5.8,5.7
2,34,31.71,0.03,8,0,36.2,0.6,161.9879,-46.8947,409.8,14.2,9.03,0.24,2.36,0.06,9.8,5.5
2,34,32.19,0.05,47,12,11.2,0.6,140.5192,-12.1175,294.8,9.6,12.16,0.35,8.6,0.25,6.4,10.3
2,34,32.24,0.03,28,42,13,0.6,148.7709,-28.9443,241.4,7.3,3.42,0.28,1.53,0.13,-8.2,18
2,34,33.28,0.03,-20,1,20.5,0.6,-158.2892,-65.3811,152.3,4.6,4.22,0.3,2.92,0.21,-2.7,15.5
2,34,35.69,0.06,23,13,8.4,0.9,151.7017,-33.8259,21.1,0.8,2.99,0.24,13.2,1.06,-67.9,17.8
2,34,47.46,0.06,19,40,34,1,153.8174,-36.921,67.3,2.7,6.19,0.25,16.2,0.65,-68.4,8.8
2,34,49.81,0.05,44,42,22.5,0.6,141.5887,-14.3876,89,3.2,4.79,0.26,5.91,0.32,-16.6,12.3
2,34,53.62,0.03,5,44,49.9,0.6,164.0424,-48.6904,80.5,2.4,5.87,0.27,7.87,0.36,7.6,10.5
2,34,54.7,0.05,39,23,29.1,0.6,143.8563,-19.2393,39.9,1.3,3.68,0.27,7.36,0.54,-54.7,16.9
2,35,0.23,0.03,-14,12,6.8,0.6,-170.0264,-62.6297,111.8,3.4,4.28,0.3,4.06,0.28,49.6,14.4
2,35,7.03,0.03,-4,2,5.1,0.6,174.4606,-56.1564,1495.3,44.9,74.67,0.29,5.38,0.02,9.4,0.9
2,35,12.2,0.09,-29,36,4.6,0.7,-134.7442,-67.0873,90.2,3.2,9.96,0.31,7.8,0.24,11.2,6.7
2,35,12.98,0.04,-29,36,32.1,0.7,-134.7246,-67.0845,156.6,5,8.96,0.31,5.95,0.21,9.9,7.5
2,35,15.74,0.06,-39,7,47.9,0.7,-111.4067,-65.2992,33.9,1.4,3.92,0.3,13.7,1.05,-11.9,16.4
2,35,16,0.03,-20,10,50.6,0.7,-157.7893,-65.2836,92.8,3.1,4.98,0.34,7.22,0.49,-2.1,13.2
2,35,21.17,0.04,-6,54,49.3,1.2,178.3487,-58.1174,73.6,3,3.78,0.29,8.08,0.62,32.3,17
2,35,22.49,0.03,15,16,34.4,0.6,156.7925,-40.6636,221.2,6.6,4.04,0.26,1.9,0.12,-4.7,14
2,35,31.11,0.04,30,20,2.5,0.6,148.1726,-27.3868,210.6,6.3,3.65,0.28,1.81,0.14,-5.9,15.9
2,35,32.13,0.03,12,19,53.6,0.6,158.913,-43.1503,97.7,3.4,9.24,0.26,10.76,0.3,0.8,6.2
2,35,32.47,0.03,-2,19,34.3,0.6,172.5195,-54.8442,974.1,34.4,53.41,0.26,6.21,0.03,14.6,1.1
2,35,32.69,0.12,75,5,19.4,0.6,129.6024,13.5821,157.1,5.5,3.77,0.27,2.58,0.18,8.9,16
2,35,40.64,0.06,56,1,43.8,0.6,137.1761,-3.933,94.2,2.9,10.94,0.42,12.15,0.47,-59.9,8.4
2,35,41.65,0.03,-8,0,4.1,0.6,-179.9928,-58.7781,129,3.9,5.93,0.33,4.94,0.27,19,12.3
2,35,43.05,0.07,63,22,33,0.6,134.3041,2.8302,374.6,11.2,10.55,0.39,2.97,0.11,-75.2,8.8
2,35,43.45,0.03,-16,9,31,0.6,-166.1131,-63.4758,481.1,14.4,12.34,0.28,2.82,0.06,15,4.8
2,35,50.39,0.03,13,4,35.9,0.6,158.4572,-42.4803,208.3,6.3,4.38,0.23,2.17,0.11,5.8,11.3
2,35,56.29,0.03,-28,50,46.6,0.6,-136.6684,-66.9125,668.6,20.1,9.66,0.28,1.52,0.04,-3.5,6.2
2,35,56.63,0.05,50,6,19.1,0.6,139.5652,-9.361,251.6,7.6,17.07,0.3,7.23,0.13,-3.8,4.1
2,35,58.31,0.03,23,42,54.1,0.6,151.7584,-33.2398,186,6.5,5.1,0.24,3.01,0.14,-53.3,11.1
2,35,59.23,0.03,17,11,54.9,0.6,155.6836,-38.9341,212.5,6.4,8.8,0.24,4.23,0.12,-11.3,5.6
2,36,0.87,0.04,41,23,33.4,0.6,143.1917,-17.3287,412.5,13.9,60.39,1.05,16.77,0.29,-81.8,2.8
2,36,4.38,0.03,-14,45,7.7,0.6,-168.7109,-62.6992,275.2,9.5,17.17,0.34,7.04,0.14,36.5,5.7
2,36,8.03,0.04,33,38,40.2,0.6,146.7018,-24.3495,112.5,4,7.76,0.26,7.32,0.25,-52.3,7.2
2,36,8.31,0.04,-6,28,32.6,0.6,177.9904,-57.6774,53.3,2,3.63,0.29,7.3,0.58,-9.4,17.3
2,36,9.86,0.03,-14,45,47.9,0.6,-168.6651,-62.686,263.2,9,12.78,0.32,5.95,0.15,32.4,5.8
2,36,15.54,0.03,12,14,6.5,0.6,159.1883,-43.1368,124.8,4.3,5.31,0.28,5.01,0.26,29.9,11.9
2,36,16.14,0.03,11,42,45.1,0.6,159.5797,-43.5751,214.4,7.4,13.96,0.75,7.18,0.39,3.1,11.1
2,36,19.63,0.26,82,38,10.1,0.6,126.3978,20.4807,180.1,5.8,2.77,0.21,2.36,0.18,5.1,16
2,36,22.53,0.03,14,2,2.9,0.6,157.9246,-41.5987,287.8,8.6,9.78,0.25,3.64,0.09,-49.3,5.5
2,36,29.64,0.04,38,13,59.9,0.6,144.6652,-20.1648,62.4,1.9,4.73,0.3,7.46,0.47,-55.8,13.3
2,36,30.04,0.03,7,9,26.1,0.6,163.2947,-47.3129,532.3,18.4,8.91,0.25,1.84,0.05,2.2,6.5
2,36,31.16,0.03,-29,53,55.7,0.6,-133.9858,-66.8012,313.1,9.4,3.72,0.26,1.23,0.09,2.1,16.1
2,36,33.03,0.25,82,31,7.4,0.6,126.4574,20.3772,72.7,2.6,3.58,0.21,5.29,0.31,14.6,12.5
2,36,34.86,0.06,18,12,33.5,1.3,155.1917,-37.989,26.7,1.3,4.49,0.32,21.48,1.53,-15.7,15.8
2,36,36.66,0.04,19,31,36.6,0.6,154.3761,-36.8416,64.4,2.4,5.18,0.3,8.82,0.51,-43.7,12.3
2,36,38.88,0.05,50,39,40.8,0.6,139.4454,-8.8062,191.1,5.7,5.23,0.27,2.78,0.14,-24.1,12.1
2,36,43.75,0.05,27,35,8.2,0.6,149.8413,-29.727,69.6,2.4,6.66,0.34,13.31,0.68,-65,10.9
2,36,43.95,0.03,-25,28,45.8,0.6,-145.0778,-66.3872,308.7,10,4.91,0.31,1.91,0.12,-29.4,14
2,36,48.42,0.03,9,53,24.3,0.6,161.1359,-45.0237,186.4,6.4,6.61,0.27,4.05,0.17,-11.3,8.6
2,36,52.23,0.03,-23,54,17,0.6,-148.8872,-66.0399,129.2,4.3,4.98,0.3,4.77,0.29,6.7,13
2,36,58.1,0.04,44,59,5.9,0.6,141.8301,-13.9795,320.9,10.2,12.93,0.27,5.96,0.12,-19.6,4.8
2,36,58.75,0.03,-24,49,25.6,0.6,-146.6556,-66.212,153.2,5.2,6.72,0.34,5.29,0.27,-6.2,10
2,36,59.83,0.03,30,25,18.7,0.6,148.4508,-27.167,334.7,11.8,15.57,0.26,4.49,0.07,-55.4,3.9
2,36,59.95,0.04,-28,34,22.2,0.6,-137.3369,-66.6686,164.1,5.8,25.06,0.42,19.73,0.33,5.3,2.4
2,37,1.23,0.03,30,26,11.9,0.6,148.4485,-27.1516,381.1,13.4,6.2,0.27,1.6,0.07,-68.2,10
2,37,1.43,0.05,48,7,46.7,0.6,140.5332,-11.1008,263.7,9.3,10.81,0.3,4.34,0.12,-5.9,5.7
2,37,1.99,0.05,-28,35,34,0.7,-137.2856,-66.6621,116.2,4.2,11.25,0.78,15.06,1.04,10.3,5.9
2,37,2.22,0.21,81,31,22.3,0.6,126.9187,19.4805,139.4,4.9,3.83,0.31,2.96,0.24,12.3,16.5
2,37,4.27,0.04,47,32,18.7,0.6,140.7841,-11.6384,369,11.1,4.73,0.31,1.26,0.08,14.5,12.9
2,37,7.27,0.03,15,50,7.8,0.6,156.8872,-39.9676,539,17.9,8.78,0.26,1.95,0.06,-4.8,6.4
2,37,7.89,0.03,8,50,34,0.6,162.0713,-45.8437,207,7.3,12.42,0.27,6.33,0.14,10.9,4.2
2,37,9.72,0.03,-10,32,13.1,0.6,-175.6769,-60.101,163.7,4.9,4.11,0.26,2.68,0.17,-16.3,13.9
2,37,15.18,0.08,67,21,19.1,0.6,132.8734,6.5489,184.3,6.4,18.72,0.41,10.91,0.24,-17.5,4.1
2,37,16.83,0.04,-25,19,24.6,0.6,-145.4062,-66.2382,86.1,3.1,10.38,0.31,13.67,0.41,0,6.1
2,37,17.62,0.05,54,4,41.7,0.6,138.1631,-5.6333,135.6,4.1,5.6,0.28,4.29,0.21,-52.8,9.8
2,37,25.06,0.04,38,19,22.9,0.6,144.8,-20.0071,70.7,2.6,3.45,0.27,5.25,0.41,-33.5,17.5
2,37,29.73,0.08,67,41,3,0.6,132.7624,6.8596,127.6,4.5,4.07,0.33,3.48,0.28,-18.3,17.4
2,37,30.15,0.03,24,43,44.4,0.6,151.5594,-32.1806,152.6,4.9,5.17,0.25,4.79,0.23,-53.6,10.2
2,37,31.34,0.03,-24,47,45.7,0.6,-146.6629,-66.0857,145.4,4.4,12.64,0.33,8.82,0.23,16.1,5.7
2,37,33.37,0.03,-9,28,23.3,0.6,-177.2205,-59.3689,96.6,3.4,8.92,0.3,10.33,0.35,21.1,7.2
2,37,42.88,0.04,34,0,27,0.6,146.8538,-23.8801,76,2.3,3.54,0.26,4.74,0.35,-31.9,15.7
2,37,43.78,0.03,-19,32,35.4,0.6,-158.6772,-64.509,4615.8,153.1,92.48,0.28,2.77,0.01,20.5,0.6
2,37,48.62,0.03,12,58,58.5,0.6,159.0741,-42.3029,254.7,9,5.4,0.23,2.22,0.09,11,10.2
2,37,50.51,0.07,64,57,54.4,0.6,133.8871,4.3813,1171.6,41.4,20,0.5,1.83,0.05,-28.6,4.9
2,37,50.6,0.03,18,58,58.9,0.6,155.0303,-37.1693,244.7,7.4,13.33,0.28,5.7,0.12,-23.8,4.7
2,37,52.41,0.03,28,48,9.5,0.6,149.4658,-28.5282,2196.9,65.9,53.61,0.31,2.53,0.01,-49.4,1.3
2,37,53.38,0.04,42,7,52.2,0.6,143.2054,-16.5117,169.3,5.1,4.82,0.29,2.94,0.18,-61.5,13.4
2,37,57.19,0.03,-1,45,11.7,0.6,172.6121,-54.0144,384,11.5,6.51,0.28,1.77,0.08,-4.3,8.8
2,38,2.57,0.06,59,11,51.2,0.6,136.2129,-0.8974,3641.7,114.7,118.27,0.5,4.9,0.02,-209.6,0.9
2,38,3.46,0.05,32,34,13.9,0.8,147.6166,-25.1404,25,0.8,4.71,0.3,10.46,0.67,5.1,14.4
2,38,6.42,0.06,53,11,40.8,0.6,138.6298,-6.3948,60.8,2.2,6.61,0.29,12.77,0.56,-22.3,11.1
2,38,6.88,0.04,27,49,39.7,0.6,150.0279,-29.3717,66.2,2.4,6.45,0.3,10.24,0.48,-44.9,9.7
2,38,8.37,0.04,32,33,49.4,0.6,147.637,-25.1389,233.8,8.1,9.26,0.28,5.61,0.17,-0.6,6.5
2,38,9.51,0.04,40,48,53.4,0.6,143.8285,-17.6867,144.7,5,18.16,0.33,14.55,0.26,-75.4,3.9
